x,y,z
11211.03,53951.19,158.4
11204.83,53963.64,157.5
11195.74,53973.94,157.3
11184.56,53990.03,157.5
11180.0,53996.69,157.5
11174.22,54003.89,157.7
11162.9,54019.23,157.5
11154.43,54030.44,157.5
11152.78,54037.38,168.8
11162.39,54030.49,169.4
11166.63,54021.73,169.8
11172.63,54015.27,170.1
11179.25,54006.96,170.2
11187.81,53998.32,170.2
11194.8,53985.39,170.3
11200.45,53976.18,170.5
11208.85,53967.35,171.3
11213.65,53959.98,171.3
11217.76,53948.79,171.2
11221.8,53941.94,171.4
11223.91,53934.69,171.3
11229.95,53922.36,171.3
11231.51,53912.54,171.7
10625.95,54146.64,51.8
10685.1,54063.48,49.5
10686.21,54051.89,49.8
10691.45,54043.93,49.8
10677.65,54131.2,49.0
10687.36,54092.24,49.3
10672.19,54099.92,48.8
10667.32,54091.23,48.9
10666.59,54080.12,48.8
10671.02,54074.23,48.8
10667.76,54070.34,51.7
10660.38,54078.18,51.1
10661.34,54090.63,50.8
10670.6,54111.15,49.1
10654.01,54099.72,50.2
10633.42,54108.26,48.7
10623.51,54111.99,48.0
10604.51,54123.13,47.9
10596.06,54138.8,47.8
10643.59,54116.91,51.5
10630.76,54136.13,51.6
10602.04,54149.96,51.8
10600.43,54142.53,51.8
10586.09,54150.37,47.7
10723.06,54096.23,48.9
10718.35,54107.46,48.7
10690.84,54116.05,49.0
10703.46,54102.61,48.7
10713.09,54094.12,49.1
10722.21,54083.09,49.0
10731.69,54062.84,49.2
10733.91,54055.47,49.4
10696.34,54063.3,49.5
10692.61,54073.73,48.9
10687.47,54084.22,48.8
10680.2,54096.81,49.1
10680.71,54061.46,51.6
10682.09,54050.52,51.6
10687.61,54042.54,51.8
10690.81,54035.31,51.8
10697.25,54033.35,48.8
10698.31,54047.29,49.6
10701.25,54030.78,48.8
10750.1,54037.51,49.2
10740.13,54113.54,49.7
10711.77,54124.99,50.0
10714.36,54132.32,49.5
10681.3,54122.41,49.0
10673.6,54124.3,49.0
11156.28,53869.18,132.8
11145.7,53879.99,132.9
11165.84,53880.62,132.9
11167.62,53873.83,132.9
11165.32,53864.54,132.9
11160.91,53855.99,132.9
11159.35,53847.44,132.8
11166.58,53847.15,145.3
11172.51,53858.12,145.4
11175.26,53865.08,145.5
11177.98,53874.17,145.4
11176.66,53881.11,146.6
10999.91,54232.91,156.0
11004.63,54235.94,167.9
11011.79,54227.37,168.4
11017.49,54219.23,168.5
11026.88,54206.2,168.5
11036.79,54191.77,168.5
11040.18,54185.03,168.5
10894.0,54385.83,157.2
10904.01,54376.44,156.0
10911.54,54374.02,156.0
10915.91,54362.96,155.9
10922.74,54354.29,156.9
10931.05,54344.81,156.0
10936.43,54332.73,156.0
10944.08,54323.35,155.9
10950.98,54312.13,156.1
10957.72,54302.75,156.0
10961.38,54294.12,155.7
10970.02,54282.78,155.7
10975.4,54273.83,155.6
10983.35,54264.94,155.6
10988.58,54254.77,156.1
10995.48,54245.99,156.1
11001.96,54243.25,167.8
10995.47,54254.58,167.8
10989.16,54264.68,167.9
10984.26,54272.51,167.9
10975.58,54281.37,168.0
10969.04,54291.9,167.8
10963.15,54302.47,167.7
10955.6,54312.76,167.3
10952.13,54321.11,167.4
10946.97,54330.34,167.5
10938.48,54342.34,168.7
10931.51,54352.83,169.0
10925.61,54362.01,169.7
10920.84,54365.11,169.6
10912.33,54378.86,168.8
10900.49,54385.65,168.2
10820.22,53467.89,11.5
10782.35,53591.96,11.3
10987.77,53606.06,61.1
10985.13,53600.42,61.2
10979.42,53590.75,61.0
10976.8,53582.06,61.1
10975.58,53576.87,61.2
10972.24,53567.48,61.7
10969.79,53568.35,57.4
10972.26,53578.64,56.7
10974.07,53587.43,56.2
10977.62,53594.58,55.9
10981.28,53604.91,55.1
10984.44,53611.39,54.8
10852.83,53637.95,25.5
10775.57,53708.15,23.3
10813.68,53649.87,23.8
10827.39,53652.67,24.7
10826.78,53643.75,24.8
10815.57,53636.98,23.9
10807.29,53638.38,22.8
10804.04,53627.6,22.5
10812.48,53483.59,11.3
10807.93,53500.69,11.5
10804.26,53517.67,11.5
10798.84,53531.68,11.3
10795.12,53542.43,11.1
10791.62,53560.77,11.3
10786.04,53580.46,11.2
10803.84,53601.4,23.3
10803.9,53652.98,23.6
10780.56,53712.25,24.1
10889.4,53600.31,24.7
10903.72,53628.33,26.0
10918.86,53633.47,27.9
10919.31,53624.78,26.2
10904.38,53598.39,25.2
10904.19,53588.78,24.6
10903.6,53572.99,24.3
10884.65,53565.47,24.4
10906.83,53529.16,25.0
10885.54,53554.11,25.3
10880.14,53601.64,24.3
10875.11,53611.15,24.8
10882.55,53631.59,25.5
10873.78,53628.07,25.4
10871.83,53593.67,24.1
10919.02,53572.51,24.2
10918.79,53581.84,24.6
10919.47,53589.71,24.8
10921.69,53603.62,25.2
10924.07,53613.35,25.5
10926.89,53621.19,26.2
10928.87,53629.08,26.3
10933.82,53638.89,26.5
10932.1,53643.72,26.5
10928.16,53647.15,26.5
10920.72,53645.32,26.5
10818.17,53662.98,24.2
10810.42,53667.24,23.5
10943.26,53645.42,39.8
10860.55,53477.66,23.8
10844.9,53494.73,23.5
10827.76,53540.82,23.6
10802.59,54282.54,97.7
10810.2,54272.41,98.0
10817.21,54256.75,97.7
10577.39,54505.4,99.6
10585.43,54510.67,99.6
10595.64,54514.46,99.9
10603.07,54517.34,99.9
10613.21,54520.76,99.8
10620.28,54522.43,99.8
10626.29,54523.89,99.7
10634.08,54522.63,99.6
10641.55,54523.95,99.8
10654.01,54518.92,99.6
10660.31,54516.8,99.4
10666.26,54517.62,99.5
10672.25,54518.95,99.5
10678.88,54515.67,99.5
10796.83,54297.3,98.1
10799.27,54289.92,97.8
10485.82,54443.75,83.5
10479.11,54440.5,83.5
10532.54,54463.07,86.8
10548.34,54473.57,87.9
10564.96,54479.79,87.9
10792.88,54153.71,75.3
10793.74,54163.53,75.8
10862.32,54037.15,73.0
10871.33,54023.04,73.3
10875.36,54005.81,73.4
10878.54,53996.05,73.3
10904.17,53929.36,73.6
11067.96,53626.72,73.6
10774.11,54119.68,62.2
10727.84,54201.15,62.7
10728.38,54193.71,62.7
10807.08,54036.85,62.9
10803.15,54050.34,63.3
10795.59,54059.07,63.4
10790.6,54072.67,63.3
10787.72,54081.41,63.4
10778.58,54106.08,63.0
10781.88,54091.61,63.2
10711.89,54039.72,49.8
10717.97,54045.5,49.9
10734.32,54028.01,48.9
10728.52,54036.66,49.4
10722.43,54049.68,49.8
10529.74,54231.35,48.6
10534.95,54218.65,48.6
10929.07,53607.21,38.7
10935.02,53614.53,39.2
10936.89,53624.27,39.6
10939.87,53634.88,39.5
10924.85,53573.84,38.4
10783.47,53697.37,23.5
10881.83,53530.15,25.3
10891.45,53529.96,25.2
11088.73,53735.8,97.1
10737.52,54177.33,62.5
10732.41,54188.93,62.7
10738.7,54164.99,62.6
10925.0,53577.41,38.4
10926.93,53595.12,38.7
10964.49,53581.58,56.6
10965.68,53603.29,55.2
10966.61,53619.14,54.8
10879.49,54168.65,110.8
10887.07,54157.4,110.7
10874.05,54179.75,110.9
10822.02,54286.01,120.9
11211.7,53495.34,120.8
11182.58,53538.73,120.0
11193.07,53530.31,120.2
11201.06,53513.57,120.4
10823.43,54283.36,120.9
10855.09,54234.12,120.5
11190.38,53898.24,170.3
10518.09,54269.21,48.5
10525.19,54242.86,48.6
10522.39,54253.0,48.5
10831.06,54271.15,120.9
10835.49,54264.35,120.8
10844.26,54251.87,120.7
11149.71,53852.2,132.8
11145.21,53861.33,132.7
11132.91,53874.88,132.7
11219.21,53900.6,171.9
11033.58,53499.87,96.8
11038.49,53510.68,97.6
11044.54,53515.8,97.1
11048.51,53522.39,96.8
11054.42,53530.43,97.0
10825.41,52976.81,35.5
10829.93,52971.28,35.7
10847.3,52953.06,36.0
10838.35,52962.65,36.0
10824.01,52964.64,48.0
10828.24,52960.91,48.2
10832.45,52955.99,48.0
10841.37,52947.19,47.9
10848.23,52939.56,47.9
10854.69,52947.05,36.3
10712.67,53528.27,14.1
10711.14,53497.47,13.9
10706.4,53504.41,13.9
10701.58,53511.47,17.0
10750.2,53682.27,11.3
10737.22,53666.78,11.4
10735.26,53394.13,11.5
10736.45,53407.98,11.6
10733.83,53416.25,11.5
10732.75,53426.39,11.6
10730.4,53435.16,11.8
10726.86,53448.73,12.0
10723.93,53460.43,11.9
10722.3,53467.75,12.0
10718.81,53481.77,12.0
10703.5,53530.84,15.2
10695.59,53520.23,17.2
10779.17,53635.37,11.4
10764.17,53657.95,11.4
10754.08,53669.99,11.4
10746.89,53692.76,11.4
10714.39,53646.21,11.6
10758.66,53676.86,23.4
10762.44,53668.07,23.3
10766.09,53664.27,23.6
10896.63,53176.27,23.4
11012.83,53012.82,35.8
10989.46,52967.0,35.9
10963.08,52959.44,36.0
10932.16,52949.93,36.0
10894.26,52969.71,36.2
10865.85,52941.14,36.4
10878.56,52935.63,36.2
10887.08,52934.62,36.3
10896.5,52933.15,36.0
10910.98,52952.09,36.3
10902.8,52932.95,36.0
10912.43,52932.62,36.0
10919.54,52932.41,36.1
10929.25,52933.96,36.1
10936.83,52936.25,36.1
10943.16,52940.68,36.2
10932.55,52925.36,47.7
10922.88,52923.56,47.2
10910.66,52923.36,47.6
10898.41,52923.49,47.6
10882.55,52925.23,47.5
10875.3,52927.63,47.8
10864.79,52933.38,48.3
10855.68,52935.14,48.5
11017.36,52961.65,36.2
11010.35,52956.02,36.1
11000.59,52954.0,36.1
10989.33,52951.32,36.0
10979.85,52948.29,36.0
10967.48,52946.32,36.1
10954.1,52945.04,36.0
10950.83,52934.76,47.8
10960.01,52936.22,47.9
10973.35,52937.01,48.1
10988.31,52943.85,48.2
10996.13,52945.08,48.0
11010.38,52947.16,48.0
11018.07,52949.57,47.7
11025.83,52954.73,47.5
10822.36,53056.41,23.8
10843.63,53045.42,23.8
10850.76,53011.69,24.3
10843.57,53019.15,24.3
10842.0,53035.38,24.2
10833.47,53037.23,24.1
10824.97,53040.4,24.2
10819.43,53045.56,24.0
10814.47,53050.25,23.8
10812.61,53056.08,23.6
10810.04,53062.16,23.6
10804.12,53067.7,23.5
10800.44,53079.76,23.6
10791.14,53087.53,23.5
10785.72,53094.89,23.6
10780.32,53105.98,23.7
10774.37,53094.66,36.1
10782.51,53083.13,36.0
10790.56,53075.44,35.5
10794.51,53069.04,35.5
10796.88,53061.9,35.6
10803.8,53048.2,35.5
10813.43,53041.25,35.3
10820.01,53032.51,35.3
10830.51,53025.6,35.3
10833.12,53011.36,35.4
10838.57,53006.22,35.5
10844.28,53003.12,35.6
10852.32,52999.44,35.6
10755.93,53354.98,11.5
10718.26,53424.68,36.5
10713.89,53432.8,36.6
10711.53,53446.72,36.7
10706.3,53462.58,36.8
10706.23,53477.64,36.5
10714.03,53488.46,25.1
10712.63,53474.07,23.6
10715.33,53460.35,23.4
10719.47,53450.27,23.5
10722.17,53443.62,23.4
10725.78,53430.94,23.6
10726.54,53420.55,23.5
10727.75,53409.08,23.5
10727.39,53395.06,23.3
10727.05,53382.72,23.6
10726.83,53374.57,23.5
10740.59,53371.98,11.5
10736.02,53387.56,11.6
11013.16,53046.64,35.8
11012.23,53038.89,35.7
11005.82,53030.16,35.7
11003.11,53015.15,36.0
11007.83,52999.15,36.2
11011.46,52974.81,36.3
10998.71,52976.58,36.2
10988.12,52976.28,36.2
10975.52,52977.59,36.1
10966.17,52975.19,35.8
10950.86,52966.29,35.8
10943.29,52954.48,35.7
10932.78,52953.55,35.7
10923.62,52964.05,35.7
10917.98,52979.75,35.6
11005.34,53074.18,35.9
11008.76,53058.6,35.8
10851.09,53146.89,23.6
10858.3,53136.84,23.6
10855.38,53069.52,23.5
10844.25,53068.13,23.5
10835.3,53063.46,23.6
10825.16,53068.72,23.6
10814.91,53081.66,23.6
10805.66,53096.66,23.5
10795.71,53105.62,23.7
10785.0,53107.39,23.7
10889.52,53200.0,23.5
10719.11,53649.56,11.6
10722.11,53655.6,11.6
10735.01,53652.99,11.5
10746.25,53646.96,11.6
10757.31,53643.27,11.3
10763.35,53643.59,11.3
10765.82,53640.99,11.3
10778.58,53317.86,11.5
10770.24,53322.41,11.5
10767.44,53330.5,11.6
10769.26,53341.35,11.6
10769.49,53351.64,11.5
10838.5,52975.96,35.5
10849.51,52981.12,35.5
10857.12,52985.54,35.3
10950.71,53393.83,38.1
10919.63,53518.49,37.8
10924.01,53507.36,37.8
10928.59,53496.82,37.7
10933.2,53485.71,37.6
10934.91,53474.43,37.7
10940.75,53465.81,38.0
10943.62,53454.06,38.2
10946.99,53445.21,38.1
10953.36,53433.49,38.1
10958.46,53408.36,38.2
10936.86,53488.31,48.8
10966.97,53411.67,49.7
10963.07,53426.61,49.2
10959.81,53439.93,48.9
10952.72,53456.81,48.7
10943.24,53474.73,48.8
10955.87,53420.57,38.2
10955.25,53377.79,38.1
10960.84,53366.73,38.0
10963.87,53354.67,38.1
10973.19,53356.5,50.1
10970.38,53364.71,49.8
10966.13,53372.04,49.6
10963.13,53382.69,49.9
10959.25,53393.68,49.8
10976.78,53242.29,35.8
10983.91,53236.55,35.8
10991.24,53233.76,35.8
10994.11,53226.64,35.9
10996.29,53213.17,35.7
10996.49,53207.83,35.7
10994.41,53201.3,35.9
10996.49,53190.6,35.9
10999.36,53179.82,36.0
11002.92,53165.55,35.9
10891.84,53398.04,23.5
11079.1,53783.35,107.7
10524.57,54487.18,106.7
10624.94,54299.09,62.7
10618.74,54308.01,63.2
10599.59,54309.83,62.5
10577.18,54277.07,63.7
10588.74,54280.71,61.9
10648.46,54301.69,62.5
10599.88,54262.83,63.0
10586.04,54249.44,63.4
10566.07,54260.18,63.8
10552.09,54267.29,63.6
10562.44,54275.76,64.0
10557.38,54284.43,64.3
10922.71,53951.48,88.6
10466.38,54443.37,93.0
10515.16,54472.94,93.7
10783.56,54189.06,75.6
10773.03,54204.68,75.6
10730.18,54539.98,121.1
10740.0,54547.16,121.4
10778.88,54544.07,121.2
10819.98,54559.73,121.6
10759.02,54546.23,121.6
10768.59,54558.5,121.3
10814.98,54585.25,121.5
10778.03,54591.28,120.4
10730.46,54604.3,120.5
10740.69,54594.14,120.7
10755.23,54592.57,120.6
10762.92,54580.8,121.0
10775.43,54573.32,121.5
10748.36,54578.2,121.3
10756.53,54565.24,121.7
10735.34,54572.51,121.7
10739.12,54559.82,121.0
10735.58,54582.48,120.8
10701.45,54585.52,120.5
10739.4,54604.66,120.5
10749.58,54604.7,120.7
10756.7,54607.26,120.6
10767.66,54610.31,120.7
10780.36,54613.52,120.7
10796.75,54611.69,120.6
10811.38,54610.01,120.7
10822.04,54604.81,121.1
10829.27,54590.63,121.3
10844.67,54582.12,121.6
10845.73,54573.59,121.6
10851.87,54564.08,121.5
10851.93,54554.38,121.5
10853.07,54542.55,121.6
10852.32,54529.93,121.5
10857.83,54533.0,132.0
10857.74,54540.39,132.1
10856.66,54554.16,132.2
10855.17,54562.35,132.3
10852.47,54572.76,132.3
10849.11,54583.48,132.3
10843.57,54591.18,132.0
10833.19,54598.47,132.1
10866.84,54555.5,151.7
10867.45,54561.37,153.0
10863.44,54573.03,152.0
10857.63,54584.2,147.0
10849.97,54593.31,142.0
10839.02,54603.71,136.0
10829.39,54609.8,132.0
10824.27,54612.73,130.0
10816.06,54615.05,128.0
10805.68,54613.48,128.0
10799.52,54615.37,127.0
10792.57,54616.45,126.0
10777.05,54618.42,122.0
10760.42,54611.9,121.0
10751.69,54608.41,120.9
10726.84,54610.07,116.0
10729.77,54598.6,120.0
10721.13,54590.89,120.8
10710.53,54588.99,120.8
11059.08,53627.85,72.9
11060.57,53618.19,73.4
11037.93,53597.91,73.4
11055.28,53603.57,73.4
11066.15,53607.22,73.5
11070.18,53616.59,73.6
11074.35,53607.31,87.6
11071.41,53600.0,87.0
11049.03,53592.13,87.2
11114.61,53660.98,87.1
11123.45,53641.3,87.3
11119.26,53650.11,87.0
11119.39,53664.89,97.6
11122.94,53652.14,97.7
11126.1,53641.33,97.7
11129.17,53631.17,97.6
11129.08,53622.17,97.6
11132.53,53622.17,97.6
11130.9,53630.71,97.6
11129.55,53639.04,97.5
11106.52,53700.81,108.6
11113.67,53692.26,108.8
11119.95,53683.4,109.9
11123.67,53674.15,109.3
11125.1,53663.67,108.6
11128.89,53655.84,108.0
11130.15,53648.83,107.8
11132.3,53642.3,107.6
11135.79,53631.4,107.6
11137.02,53622.06,107.6
11137.85,53612.76,107.6
11106.26,54087.88,156.0
11115.49,54075.84,156.4
11130.34,54059.39,156.3
11137.73,54053.19,156.3
11144.09,54042.72,156.8
11147.09,54046.0,168.8
11139.33,54055.12,168.8
11134.13,54061.29,168.8
11127.9,54069.11,168.8
11121.02,54076.28,168.7
11115.66,54082.62,168.8
11109.35,54091.48,168.9
11106.54,54099.5,168.8
10711.97,54514.9,111.2
10796.03,54327.48,110.3
10578.27,54500.59,99.6
10693.08,54515.14,111.1
10719.8,54507.96,111.2
10722.84,54501.71,111.2
10783.71,54370.88,110.3
10788.55,54358.22,110.2
10790.54,54351.31,109.9
10792.52,54344.98,109.9
10794.99,54339.26,109.8
10796.53,54332.37,110.0
10791.72,54339.12,109.8
10789.45,54345.06,109.9
10787.2,54351.75,109.9
10785.14,54358.53,110.2
10784.87,54365.23,110.2
10782.13,54370.92,110.3
10780.41,54377.78,110.4
10777.15,54383.71,110.4
10776.07,54388.92,110.8
10774.11,54394.16,111.0
10771.06,54401.11,111.3
10769.81,54409.41,111.7
10765.35,54420.9,111.8
10761.1,54436.56,111.7
10729.4,54492.0,111.2
10716.66,54500.09,111.2
10711.46,54503.31,111.2
10702.7,54510.18,111.1
10685.24,54519.49,110.6
10679.9,54523.27,110.7
10666.59,54526.82,111.5
10654.74,54527.98,111.5
10647.33,54526.38,111.3
10634.39,54531.03,111.5
10626.99,54530.46,111.6
10619.47,54528.48,111.8
10613.1,54526.99,111.9
10604.1,54523.74,111.8
10596.05,54521.8,111.8
10589.16,54519.8,111.9
10584.39,54517.71,111.8
10579.53,54516.42,111.8
10576.68,54514.88,111.8
10570.3,54509.68,111.7
10562.71,54505.07,111.9
10548.76,54500.82,111.7
10533.06,54494.33,111.7
10519.06,54482.56,98.5
10530.91,54485.69,98.5
10540.35,54488.33,98.8
10547.81,54492.41,98.8
10556.38,54497.71,99.3
10565.93,54499.82,99.7
10577.39,54505.4,99.6
10585.43,54510.67,99.6
10595.64,54514.46,99.9
10603.07,54517.34,99.9
10613.21,54520.76,99.8
10620.28,54522.43,99.8
10626.29,54523.89,99.7
10634.08,54522.63,99.6
10641.55,54523.95,99.8
10654.01,54518.92,99.6
10660.31,54516.8,99.4
10666.26,54517.62,99.5
10672.25,54518.95,99.5
10678.88,54515.67,99.5
10691.56,54508.24,99.5
10700.54,54499.89,99.5
10708.43,54496.7,99.6
10718.21,54485.51,99.4
10732.56,54478.88,99.0
10739.79,54463.51,99.2
10745.03,54453.74,98.6
10750.48,54445.3,98.6
10753.9,54433.6,98.5
10758.16,54426.14,98.7
10761.37,54418.93,98.7
10763.08,54409.97,98.7
10764.93,54403.67,98.7
10767.55,54398.19,98.8
10768.81,54391.61,98.7
10771.85,54383.65,98.6
10773.29,54379.05,98.6
10774.99,54373.41,98.7
10775.37,54368.31,98.5
10779.39,54363.14,98.5
10781.53,54357.21,98.8
10782.49,54349.75,98.6
10786.1,54342.33,98.6
10786.99,54336.03,98.5
10788.94,54329.78,98.5
10795.94,54317.23,98.2
10730.19,54497.74,121.1
10723.38,54513.1,121.5
10704.35,54520.39,121.8
11031.93,53848.61,97.4
11074.33,53781.8,97.0
11084.34,53792.49,114.1
11081.21,53798.26,113.6
11079.68,53804.36,112.6
11078.17,53810.65,112.1
11074.31,53820.27,112.0
11070.77,53825.58,111.9
11058.96,53835.42,110.6
11055.86,53839.87,110.0
10974.46,53914.14,102.0
10988.65,53901.1,104.4
10994.23,53895.77,104.8
11002.3,53885.63,105.3
11013.9,53876.26,108.2
11026.44,53864.1,108.2
11042.58,53853.15,108.3
11050.73,53846.89,108.3
11053.52,53839.34,108.2
11056.96,53831.76,108.1
11063.6,53825.53,108.0
11067.81,53820.08,108.0
11071.66,53813.31,107.9
11074.3,53805.37,107.8
11074.83,53800.25,107.5
11075.93,53791.22,107.6
11064.85,53803.85,97.1
11057.7,53816.65,97.2
11048.98,53827.5,97.4
11042.95,53841.14,97.4
11020.88,53856.11,97.7
10720.66,54028.01,49.0
10704.28,54014.35,48.6
10676.08,54052.86,51.6
10686.98,54030.05,48.0
10669.74,54034.57,48.0
10659.08,54058.87,51.3
10671.58,54036.49,51.5
10686.74,54033.74,51.5
10949.22,53640.22,51.3
10944.36,53627.55,50.7
10944.44,53615.88,50.8
10939.42,53607.66,50.7
10937.91,53601.8,50.7
10926.93,53595.12,38.8
10929.07,53607.21,38.7
10935.02,53614.53,39.2
10936.89,53624.27,39.6
10939.87,53634.88,39.5
10943.26,53645.42,39.7
10770.68,53680.05,23.1
10772.6,53668.53,23.5
10780.82,53691.03,23.5
10766.8,53697.2,23.4
10763.52,53713.79,23.5
10759.25,53734.22,23.5
10779.37,53740.31,38.8
10785.47,53735.26,39.0
10808.4,53682.03,38.7
10788.25,53658.53,23.9
10798.91,53657.18,23.6
10801.0,53662.27,23.6
10773.09,53724.84,23.3
10768.76,53737.2,23.5
10766.33,53755.1,23.5
10757.65,53763.38,23.4
10671.81,53980.71,36.9
10552.31,54239.02,62.0
10548.72,54228.48,61.5
10823.64,53454.31,11.5
10781.08,53605.92,11.3
10576.37,54158.01,47.0
10771.09,53860.29,37.9
10761.79,53867.09,37.8
10756.11,53877.59,37.7
10747.74,53878.07,37.5
10683.06,53943.21,36.3
10691.65,53936.32,36.2
10703.03,53924.25,36.3
10731.76,53891.19,36.1
10743.72,53890.36,37.0
10718.37,53914.31,36.3
10701.7,53945.61,36.2
10692.53,53959.89,36.3
10681.08,53967.73,36.2
10904.92,53546.95,26.3
10895.18,53547.06,26.3
10885.13,53547.97,26.2
10875.94,53549.22,26.4
10866.64,53548.23,26.4
10899.21,53539.82,25.7
10907.17,53537.21,25.8
10902.49,53511.86,25.2
10894.47,53503.08,25.2
10885.03,53502.9,25.2
10849.92,53473.93,23.8
10885.46,53480.61,25.0
10899.26,53484.23,25.0
10913.74,53489.22,25.1
10908.79,53471.29,25.3
10890.84,53467.61,25.0
10872.93,53454.74,23.4
10916.57,53443.15,24.0
10932.13,53415.88,24.2
10916.57,53418.64,23.9
10923.15,53406.72,23.7
10919.63,53564.21,27.1
10915.15,53529.52,25.2
10915.91,53518.65,25.2
10918.24,53510.89,25.2
10921.06,53503.04,25.0
10924.05,53496.28,25.3
10926.0,53487.6,25.3
10926.98,53475.89,25.2
10936.1,53465.21,25.0
10936.55,53452.81,24.1
10942.33,53438.49,24.2
10946.18,53426.38,24.3
10948.18,53415.69,24.3
10942.05,53406.87,24.3
10907.93,53399.18,23.5
10900.0,53400.36,23.8
10889.28,53403.15,23.5
10924.85,53573.84,38.4
10924.31,53560.89,38.2
10922.53,53552.19,38.0
10919.82,53543.79,38.1
10919.86,53534.38,38.0
10919.63,53518.49,37.8
10924.01,53507.36,37.8
10928.59,53496.82,37.7
10933.2,53485.71,37.6
10934.91,53474.43,37.7
10943.19,53466.93,38.0
10943.62,53454.06,38.2
10946.99,53445.21,38.1
10953.36,53433.49,38.1
10955.87,53420.57,38.2
10953.7,53409.17,38.2
10947.12,53402.98,38.2
10714.38,53988.87,48.0
10709.63,53997.04,47.9
10703.73,54003.07,48.0
10696.9,54013.39,47.8
10690.27,54025.57,47.8
10686.06,53925.35,36.5
10693.96,53920.03,36.5
10701.23,53912.84,36.3
10708.64,53900.95,36.2
10667.13,53934.22,36.3
10735.59,54485.16,111.5
10743.29,54473.14,111.7
10748.15,54466.13,111.6
10752.9,54454.26,111.8
10756.16,54448.26,111.8
10586.99,54228.59,63.2
10721.82,54199.39,62.7
10688.69,54226.71,62.6
10676.36,54239.67,62.5
10665.18,54248.47,62.6
10658.56,54255.61,63.3
10667.25,54281.49,64.3
10660.73,54284.29,64.1
10652.86,54284.8,63.3
10639.41,54284.39,63.4
10631.84,54285.01,63.4
10626.35,54282.32,63.5
10623.04,54277.98,64.6
10622.31,54272.17,63.6
10618.37,54265.03,63.6
10613.6,54259.75,63.5
10603.05,54253.34,63.3
10600.0,54247.32,63.2
10598.17,54238.42,63.2
10587.2,54223.3,63.2
10591.34,54217.71,63.2
11034.7,53601.45,73.4
11040.53,53605.31,73.5
11043.66,53608.52,73.4
11045.96,53614.18,73.5
11046.62,53620.92,73.6
10591.02,54177.84,62.8
10589.78,54190.35,62.8
10596.72,54197.93,62.8
10598.37,54204.04,62.8
10606.97,54211.19,62.4
10608.52,54222.57,62.3
10806.94,54308.44,110.4
10797.91,54324.17,110.4
10814.25,54290.83,110.5
10751.72,54525.65,121.3
10765.98,54529.76,121.3
10783.5,54536.55,121.5
10797.77,54538.26,121.8
10813.82,54540.96,121.7
10826.95,54540.63,121.7
10835.88,54536.39,121.6
10739.11,54524.84,121.1
10701.06,54575.13,120.9
10711.81,54565.66,120.9
10718.15,54557.92,120.9
10600.0,53391.75,510600
10607.0,53398.75,4553400
10627.81,54093.15,48.7
10622.49,54084.8,48.8
10632.91,54077.46,50.3
10636.94,54071.26,51.2
10640.45,54064.06,51.5
10651.73,54063.67,51.3
10648.13,54056.61,51.2
10649.69,54049.29,50.6
10652.51,54041.24,49.6
10654.03,54072.32,51.4
10636.68,54088.73,50.2
10647.14,54083.11,50.5
10656.57,54035.67,49.9
10790.67,53615.87,23.7
10818.11,53086.84,23.5
10836.46,53113.22,23.7
10849.48,53133.34,23.6
10767.63,53116.55,24.0
10774.42,53105.19,23.9
10760.83,53102.57,24.1
10751.74,53112.52,24.1
10756.11,53127.01,24.1
10755.1,53138.38,24.0
10753.8,53154.05,23.6
10753.42,53168.11,23.6
10742.0,53166.47,29.5
10745.26,53146.79,32.5
10744.95,53138.34,33.7
10745.02,53131.87,31.5
10740.23,53111.77,34.3
10743.3,53102.31,34.8
10750.37,53096.07,35.3
10759.29,53090.9,35.8
10850.73,53108.94,23.7
10836.94,53095.48,23.4
10932.31,52979.92,35.6
10978.07,52992.26,36.1
10957.19,52988.1,35.8
10995.36,52996.29,36.1
10997.37,53025.55,35.7
10996.69,53034.83,35.7
10998.75,53067.09,35.8
10708.05,53627.5,11.7
10709.27,53640.55,11.4
10694.7,53629.59,23.8
10781.02,53348.33,11.6
10987.49,53221.37,35.4
11003.15,53142.73,35.6
10963.4,52998.61,35.7
10972.87,53001.15,35.7
10982.16,53004.8,35.7
10987.26,53009.44,35.7
